LanguageId,LanguageName,Latitude,Longitude,WordId,WordModernName1,WordModernName2,WordProtoName1,WordProtoName2,Phonetic,SpellingAltv1,SpellingAltv2,NotCognateWithMainWordInThisFamily
11161250509,"South Tyrol: Ortisei",46.56667,11.66667,10,one,,ainaz,,ʔɔˑəns,,,0
11161250509,"South Tyrol: Ortisei",46.56667,11.66667,20,two,,twou,,tsβɔˑə,,,0
11161250509,"South Tyrol: Ortisei",46.56667,11.66667,30,three,,threjez,,dʁäˑɪ,,,0
11161250509,"South Tyrol: Ortisei",46.56667,11.66667,40,four,,fedworez,,fiˑəχ,,,0
11161250509,"South Tyrol: Ortisei",46.56667,11.66667,50,five,,fenfe,,fʏɱf,,,0
11161250509,"South Tyrol: Ortisei",46.56667,11.66667,60,six,,sexs,,sɪks,,,0
11161250509,"South Tyrol: Ortisei",46.56667,11.66667,70,seven,,sebun,,ˈziːbm̩,,,0
11161250509,"South Tyrol: Ortisei",46.56667,11.66667,80,eight,,axtou,,ʔɔ̞χt,,,0
11161250509,"South Tyrol: Ortisei",46.56667,11.66667,90,nine,,newun,,näˑɪn,,,0
11161250509,"South Tyrol: Ortisei",46.56667,11.66667,100,ten,,texun,,tseːn,,,0
11161250509,"South Tyrol: Ortisei",46.56667,11.66667,200,hundred,,xundaradan,,ˈhʊndəχt,,,0
11161250509,"South Tyrol: Ortisei",46.56667,11.66667,7820,all,,allaz,,ʔäl,,,0
11161250509,"South Tyrol: Ortisei",46.56667,11.66667,7020,white,,xwitaz,,βäɪs,,,0
11161250509,"South Tyrol: Ortisei",46.56667,11.66667,7030,red,,raudaz,,ʁ̞ɔ̞ːts,,,0
11161250509,"South Tyrol: Ortisei",46.56667,11.66667,7040,green,,groniz,,ɡʁiˑɛ̈n,,,0
11161250509,"South Tyrol: Ortisei",46.56667,11.66667,7210,long,,langaz,,lɔ̞ŋk,,,0
11161250509,"South Tyrol: Ortisei",46.56667,11.66667,7410,sharp,,skarpaz,,ʃɑ̈ʁf,,,0
11161250509,"South Tyrol: Ortisei",46.56667,11.66667,7840,full,,fullaz,,fʌl,,,0
11161250509,"South Tyrol: Ortisei",46.56667,11.66667,7510,young,,jungaz,,jʊŋk,,,0
11161250509,"South Tyrol: Ortisei",46.56667,11.66667,7980,new,,neujaz,,näɪ,,,0
11161250509,"South Tyrol: Ortisei",46.56667,11.66667,7670,naked,,nakwadaz,,nɔkts,,,0
11161250509,"South Tyrol: Ortisei",46.56667,11.66667,7660,fast,,fastaz,,fɪʃt,,,0
11161250509,"South Tyrol: Ortisei",46.56667,11.66667,7710,good,,godaz,,ɡʊɛ̈ts,,,0
11161250509,"South Tyrol: Ortisei",46.56667,11.66667,7910,warm,,warmaz,,βɑ̈ʁ̞m,,,0
11161250509,"South Tyrol: Ortisei",46.56667,11.66667,7920,cold,,kaldaz,,kʰɔlts,,,0
11161250509,"South Tyrol: Ortisei",46.56667,11.66667,7560,sore,,sairaz,,sɛ̝ːχ,,,0
11161250509,"South Tyrol: Ortisei",46.56667,11.66667,7680,holy,,xailagaz,,ˈhäɪlɪ̝k,,,0
11161250509,"South Tyrol: Ortisei",46.56667,11.66667,7700,better,,batizon,,ˈbɪsəχ,,,0
11161250509,"South Tyrol: Ortisei",46.56667,11.66667,810,right,,rextaz,,ʁɛχts,,,0
11161250509,"South Tyrol: Ortisei",46.56667,11.66667,2010,head,,xaubadan,,ha̠ʊpt,,,0
11161250509,"South Tyrol: Ortisei",46.56667,11.66667,2110,eye,,augon,,ˈʔa̠ʊɡɛ̝̈,,,0
11161250509,"South Tyrol: Ortisei",46.56667,11.66667,2130,ear,,auzon,,ʔoːχ,,,0
11161250509,"South Tyrol: Ortisei",46.56667,11.66667,2210,mouth,,munthaz,,mʊnts,,,0
11161250509,"South Tyrol: Ortisei",46.56667,11.66667,2230,tongue,,tungon,,ˈtsʊŋɡɛ̝̈,,,0
11161250509,"South Tyrol: Ortisei",46.56667,11.66667,2240,tooth,,tanthz,,tsɑːn,,,0
11161250509,"South Tyrol: Ortisei",46.56667,11.66667,2310,hand,,xanduz,,hɒnts,,,0
11161250509,"South Tyrol: Ortisei",46.56667,11.66667,2510,foot,,fotz,,fʊəs,,,0
11161250509,"South Tyrol: Ortisei",46.56667,11.66667,2530,knee,,knewan,,kniˑɛ̈,,,0
11161250509,"South Tyrol: Ortisei",46.56667,11.66667,2540,toe,,taixwon,,tsɛ̝ːχ,,,0
11161250509,"South Tyrol: Ortisei",46.56667,11.66667,2610,blood,,blodan,,bløəts,,,0
11161250509,"South Tyrol: Ortisei",46.56667,11.66667,2620,bone,,bainan,,bäɪn,,,0
11161250509,"South Tyrol: Ortisei",46.56667,11.66667,2640,nail,,naglaz,,ˈnɔ̝ːɡl̩,,,0
11161250509,"South Tyrol: Ortisei",46.56667,11.66667,2810,heart,,xerton,,hɛχts,,,0
11161250509,"South Tyrol: Ortisei",46.56667,11.66667,2840,liver,,libaro,,ˈleːbəχ,,,0
11161250509,"South Tyrol: Ortisei",46.56667,11.66667,4310,mother,,moder,,ˈmʊətəχ,,,0
11161250509,"South Tyrol: Ortisei",46.56667,11.66667,4320,father,,fader,,ˈfo̞ətəχ,,,0
11161250509,"South Tyrol: Ortisei",46.56667,11.66667,4410,daughter,,duxter,,ˈdɔχtəχ,,,0
11161250509,"South Tyrol: Ortisei",46.56667,11.66667,4330,brother,,brother,,ˈbʁʊədəχ,,,0
11161250509,"South Tyrol: Ortisei",46.56667,11.66667,4100,name,,namon,,ˈnɔ̞ˑmɛ̈,,,0
