LanguageId,LanguageName,Latitude,Longitude,WordId,WordModernName1,WordModernName2,WordProtoName1,WordProtoName2,Phonetic,SpellingAltv1,SpellingAltv2,NotCognateWithMainWordInThisFamily
11161120409,"Swabia: Tübingen",48.5229,9.0521,10,one,,ainaz,,ʔɔɪs,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,20,two,,twou,,tsβɔˑe,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,30,three,,threjez,,dʁɛ̈iˑ,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,40,four,,fedworez,,fiˑɔ̈,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,50,five,,fenfe,,fäˑɪf,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,60,six,,sexs,,sɪks,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,70,seven,,sebun,,ˈsiːbə,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,80,eight,,axtou,,ʔäχt,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,90,nine,,newun,,näˑe,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,100,ten,,texun,,tseˑə,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,200,hundred,,xundaradan,,ˈhʊndʁ̞̩t,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,7820,all,,allaz,,ʔäˑl,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,7820,all,,allaz,,ʔɛlə,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,7020,white,,xwitaz,,β̞ɛ̈iˑs,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,7030,red,,raudaz,,ʁɑ̟ˑɵ̠t,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,7040,green,,groniz,,ɡʁeˑə,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,7210,long,,langaz,,läŋˑ,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,7410,sharp,,skarpaz,,ʃäˑɔ̈f,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,7840,full,,fullaz,,fʊl,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,7510,young,,jungaz,,jʊŋ,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,7980,new,,neujaz,,nuˑiˑ,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,7670,naked,,nakwadaz,,ˈnäkət,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,7660,fast,,fastaz,,fɪʃt,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,7710,good,,godaz,,ɡuˑət,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,7910,warm,,warmaz,,βäˑɔ̈m,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,7920,cold,,kaldaz,,kʰält,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,7560,sore,,sairaz,,..,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,7680,holy,,xailagaz,,häɪli̞ç,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,7700,better,,batizon,,ˈbɛ̝sɔ̈,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,810,right,,rextaz,,ʁ̞eəxt,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,2010,head,,xaubadan,,hɑ̟ɵ̠pt,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,2110,eye,,augon,,ʔɑ̟ʊk,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,2130,ear,,auzon,,ʔɑ̟ʊɔ̈,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,2210,mouth,,munthaz,,munˑt,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,2230,tongue,,tungon,,tsuŋɡ,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,2240,tooth,,tanthz,,tsäː,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,2310,hand,,xanduz,,hänˑt,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,2510,foot,,fotz,,fuˑəs,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,2530,knee,,knewan,,kniː,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,2540,toe,,taixwon,,tsäɪə,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,2610,blood,,blodan,,bluˑɔ̈t,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,2620,bone,,bainan,,bɔ̞̃ˑẽ,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,2640,nail,,naglaz,,ˈnäːɡl̩,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,2810,heart,,xerton,,hɛʁ̞ts,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,2840,liver,,libaro,,ˈle̞ːbɔ̈χ,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,4310,mother,,moder,,ˈmʊətɔ̈,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,4320,father,,fader,,ˈfätɔ̈,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,4410,daughter,,duxter,,ˈdɔ̝χtɔ̈,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,4330,brother,,brother,,ˈbʁʊədɔ̈,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,4100,name,,namon,,ˈnäːmɛ̈,,,0
11161120409,"Swabia: Tübingen",48.5229,9.0521,4110,word,,wurdan,,βɔˑt,,,0
