LanguageId,LanguageName,Latitude,Longitude,WordId,WordModernName1,WordModernName2,WordProtoName1,WordProtoName2,Phonetic,SpellingAltv1,SpellingAltv2,NotCognateWithMainWordInThisFamily
11161140829,"Bodensee (A): Bregenz",47.48,9.68,10,one,,ainaz,,ʔõɛ̃s,,,0
11161140829,"Bodensee (A): Bregenz",47.48,9.68,20,two,,twou,,tsβoˑɐ,,,0
11161140829,"Bodensee (A): Bregenz",47.48,9.68,30,three,,threjez,,dʁyː,,,0
11161140829,"Bodensee (A): Bregenz",47.48,9.68,40,four,,fedworez,,fiˑəʁ̞,,,0
11161140829,"Bodensee (A): Bregenz",47.48,9.68,50,five,,fenfe,,fyːɸ,,,0
11161140829,"Bodensee (A): Bregenz",47.48,9.68,60,six,,sexs,,sɪks,,,0
11161140829,"Bodensee (A): Bregenz",47.48,9.68,70,seven,,sebun,,ˈseˑbə,,,0
11161140829,"Bodensee (A): Bregenz",47.48,9.68,80,eight,,axtou,,ʔa̠xt,,,0
11161140829,"Bodensee (A): Bregenz",47.48,9.68,90,nine,,newun,,nyː,,,0
11161140829,"Bodensee (A): Bregenz",47.48,9.68,100,ten,,texun,,tsẽˑə̃,,,0
11161140829,"Bodensee (A): Bregenz",47.48,9.68,200,hundred,,xundaradan,,ˈhʊndəʁ̞t,,,0
11161140829,"Bodensee (A): Bregenz",47.48,9.68,7820,all,,allaz,,ʔa̠ˑl,,,0
11161140829,"Bodensee (A): Bregenz",47.48,9.68,7020,white,,xwitaz,,viːs,,,0
11161140829,"Bodensee (A): Bregenz",47.48,9.68,7030,red,,raudaz,,roːtʰ,,,0
11161140829,"Bodensee (A): Bregenz",47.48,9.68,7040,green,,groniz,,ɡɾỹˑɛ̈̃,,,0
11161140829,"Bodensee (A): Bregenz",47.48,9.68,7210,long,,langaz,,la̠ŋ,,,0
11161140829,"Bodensee (A): Bregenz",47.48,9.68,7410,sharp,,skarpaz,,ʃa̠ːʁ̞f,,,0
11161140829,"Bodensee (A): Bregenz",47.48,9.68,7840,full,,fullaz,,fʊ̞l,,,0
11161140829,"Bodensee (A): Bregenz",47.48,9.68,7510,young,,jungaz,,jʊŋ,,,0
11161140829,"Bodensee (A): Bregenz",47.48,9.68,7980,new,,neujaz,,nœˑʏ,,,0
11161140829,"Bodensee (A): Bregenz",47.48,9.68,7670,naked,,nakwadaz,,ˈna̠kɪk̟,,,0
11161140829,"Bodensee (A): Bregenz",47.48,9.68,7660,fast,,fastaz,,fɛ̝ʃt,,,0
11161140829,"Bodensee (A): Bregenz",47.48,9.68,7710,good,,godaz,,ɡoɛ̈t,,,0
11161140829,"Bodensee (A): Bregenz",47.48,9.68,7910,warm,,warmaz,,va̠ːʁ̞m,,,0
11161140829,"Bodensee (A): Bregenz",47.48,9.68,7920,cold,,kaldaz,,kʰa̠ːlt,,,0
11161140829,"Bodensee (A): Bregenz",47.48,9.68,7560,sore,,sairaz,,..,,,0
11161140829,"Bodensee (A): Bregenz",47.48,9.68,7680,holy,,xailagaz,,ˈha̠ɪlɪɡ,,,0
11161140829,"Bodensee (A): Bregenz",47.48,9.68,7700,better,,batizon,,ˈbɛ̝sˑəʁ̞,,,0
11161140829,"Bodensee (A): Bregenz",47.48,9.68,810,right,,rextaz,,ʁ̞eˑɐxt,,,0
11161140829,"Bodensee (A): Bregenz",47.48,9.68,2010,head,,xaubadan,,ha̠ʊpt,,,0
11161140829,"Bodensee (A): Bregenz",47.48,9.68,2110,eye,,augon,,ʔɔ̈ˑʊˑk,,,0
11161140829,"Bodensee (A): Bregenz",47.48,9.68,2130,ear,,auzon,,o̞ːʁ̞,,,0
11161140829,"Bodensee (A): Bregenz",47.48,9.68,2210,mouth,,munthaz,,mʊˑnt,,,0
11161140829,"Bodensee (A): Bregenz",47.48,9.68,2230,tongue,,tungon,,ˈtsʊŋə,,,0
11161140829,"Bodensee (A): Bregenz",47.48,9.68,2240,tooth,,tanthz,,tsã̠ː,,,0
11161140829,"Bodensee (A): Bregenz",47.48,9.68,2310,hand,,xanduz,,ha̠ˑnt,,,0
11161140829,"Bodensee (A): Bregenz",47.48,9.68,2510,foot,,fotz,,fʊˑɛ̈s,,,0
11161140829,"Bodensee (A): Bregenz",47.48,9.68,2530,knee,,knewan,,kʰnyː,,,0
11161140829,"Bodensee (A): Bregenz",47.48,9.68,2540,toe,,taixwon,,tseːə,,,0
11161140829,"Bodensee (A): Bregenz",47.48,9.68,2610,blood,,blodan,,blʊˑət,,,0
11161140829,"Bodensee (A): Bregenz",47.48,9.68,2620,bone,,bainan,,bõ̞ˑɐ̃,,,0
11161140829,"Bodensee (A): Bregenz",47.48,9.68,2640,nail,,naglaz,,ˈna̠ːɡl̩,,,0
11161140829,"Bodensee (A): Bregenz",47.48,9.68,2810,heart,,xerton,,hɛ̝ˑʁ̞ts,,,0
11161140829,"Bodensee (A): Bregenz",47.48,9.68,2840,liver,,libaro,,ˈleˑəbəʁ̞,,,0
11161140829,"Bodensee (A): Bregenz",47.48,9.68,4310,mother,,moder,,ˈmʊətəʁ̞,,,0
11161140829,"Bodensee (A): Bregenz",47.48,9.68,4320,father,,fader,,ˈfaˑtˑəʁ̞,,,0
11161140829,"Bodensee (A): Bregenz",47.48,9.68,4410,daughter,,duxter,,ˈtɔxtəʁ̞,,,0
11161140829,"Bodensee (A): Bregenz",47.48,9.68,4330,brother,,brother,,ˈbʁ̞ʏˑədəʁ̞,,,0
11161140829,"Bodensee (A): Bregenz",47.48,9.68,4100,name,,namon,,ˈna̠ːmə,,,0
