LanguageId,LanguageName,Latitude,Longitude,WordId,WordModernName1,WordModernName2,WordProtoName1,WordProtoName2,Phonetic,SpellingAltv1,SpellingAltv2,NotCognateWithMainWordInThisFamily2
11121320209,"Fris. N.: Feer",54.71667,8.5,10,one,,ainaz,,ʔiæ̝n,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,20,two,,twou,,tʰäo,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,30,three,,threjez,,tri̞,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,40,four,,fedworez,,fjä̝o̞ɔ̟,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,50,five,,fenfe,,fiːf,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,60,six,,sexs,,se̝ːks,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,70,seven,,sebun,,ˈsøːvn̩,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,80,eight,,axtou,,ʔä̠χt,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,90,nine,,newun,,ˈnjygⁿŋ̩,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,100,ten,,texun,,tʰʲiːn,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,200,hundred,,xundaradan,,hʊnɐ̞tʰ,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,7820,all,,allaz,,ʔäːl,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,7020,white,,xwitaz,,vitç,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,7030,red,,raudaz,,ruət,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,7040,green,,groniz,,dreːn,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,7210,long,,langaz,,lʊŋ,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,7410,sharp,,skarpaz,,ˈsg̥arap,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,7840,full,,fullaz,,fɔl,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,7510,young,,jungaz,,jɒŋ,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,7980,new,,neujaz,,nai,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,7670,naked,,nakwadaz,,ˈnäːgət,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,7660,fast,,fastaz,,feːst,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,7710,good,,godaz,,gʊt,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,7910,warm,,warmaz,,ˈväram,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,7920,cold,,kaldaz,,kʰuˑl,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,7560,sore,,sairaz,,sië,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,7680,holy,,xailagaz,,ˈhe̞likʰ,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,7700,better,,batizon,,ˈbeːda,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,810,right,,rextaz,,rɔ̞χt,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,2010,head,,xaubadan,,ho̝ːt,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,2110,eye,,augon,,ʔu̟ːk,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,2130,ear,,auzon,,ʔuʌ,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,2140,tear,,taxruz,,tʰuʌ,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,2210,mouth,,munthaz,,mœ̞s,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,2230,tongue,,tungon,,tʰɒ̃ŋ,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,2240,tooth,,tanthz,,tʰʊ̞s,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,2310,hand,,xanduz,,hʊn,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,2510,foot,,fotz,,fʊ̞tʰ,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,2530,knee,,knewan,,ˈkʰnœ̝bʝɛ̝n,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,2540,toe,,taixwon,,tʰuʌn,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,2610,blood,,blodan,,blo̟tʰ,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,2620,bone,,bainan,,ˈbijɛn,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,2640,nail,,naglaz,,ˈnäːjl̩,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,2810,heart,,xerton,,ha̠ˑχt,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,2840,liver,,libaro,,lʏvä̟,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,4310,mother,,moder,,mäm,,,1
11121320209,"Fris. N.: Feer",54.71667,8.5,4320,father,,fader,,ˈpfeˑdɐ,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,4410,daughter,,duxter,,do:χtɐ,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,4330,brother,,brother,,ˈbrʊlə,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,4100,name,,namon,,nø̃ːm,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,4110,word,,wurdan,,voʌtʰ,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,3120,hound,,xundaz,,hy̟ɲ,,,0
11121320209,"Fris. N.: Feer",54.71667,8.5,3150,mouse,,musz,,mʏ̈s,,,0
