LanguageId,LanguageName,Latitude,Longitude,WordId,WordModernName1,WordModernName2,WordProtoName1,WordProtoName2,Phonetic,SpellingAltv1,SpellingAltv2,NotCognateWithMainWordInThisFamily2
11211000008,Icelandic,64.13333,-21.93333,10,one,,ainaz,,ˈɛ̝tn̥̩,einn,,0
11211000008,Icelandic,64.13333,-21.93333,20,two,,twou,,tʰvœ̝ː,tvö,,0
11211000008,Icelandic,64.13333,-21.93333,30,three,,threjez,,θɾɪuˑ,þrjú,,0
11211000008,Icelandic,64.13333,-21.93333,40,four,,fedworez,,fjœ̝ːɾ,fjögur,,0
11211000008,Icelandic,64.13333,-21.93333,50,five,,fenfe,,fɪmˑ,fimm,,0
11211000008,Icelandic,64.13333,-21.93333,60,six,,sexs,,sɛ̞ks,sex,,0
11211000008,Icelandic,64.13333,-21.93333,70,seven,,sebun,,sjœː,sjö,,0
11211000008,Icelandic,64.13333,-21.93333,80,eight,,axtou,,ˈäʊʰtä,átta,,0
11211000008,Icelandic,64.13333,-21.93333,90,nine,,newun,,ˈniːjʏ̠,níu,,0
11211000008,Icelandic,64.13333,-21.93333,100,ten,,texun,,tʰiːjʏ̠,tíu,,0
11211000008,Icelandic,64.13333,-21.93333,200,hundred,,xundaradan,,ˈhʏ̠ndɾäθ,hundrað,,0
11211000008,Icelandic,64.13333,-21.93333,7820,all,,allaz,,ˈätɬ̩,all|ur,,0
11211000008,Icelandic,64.13333,-21.93333,7020,white,,xwitaz,,kʰviːt,hvít|ur,,0
11211000008,Icelandic,64.13333,-21.93333,7030,red,,raudaz,,rœʏð,rauð|ur,,0
11211000008,Icelandic,64.13333,-21.93333,7040,green,,groniz,,ɡratn̥̩,grænn,,0
11211000008,Icelandic,64.13333,-21.93333,7210,long,,langaz,,läŋk,lang|ur,,0
11211000008,Icelandic,64.13333,-21.93333,7410,sharp,,skarpaz,,skär̥p,skarp|ur,,0
11211000008,Icelandic,64.13333,-21.93333,7840,full,,fullaz,,ˈfʏ̠tɬ̩,full|ur,,0
11211000008,Icelandic,64.13333,-21.93333,7510,young,,jungaz,,ʊŋˑk,ung|ur,,0
11211000008,Icelandic,64.13333,-21.93333,7980,new,,neujaz,,niː,ný|r,,0
11211000008,Icelandic,64.13333,-21.93333,7670,naked,,nakwadaz,,ˈnäːcɪn,nakinn,,0
11211000008,Icelandic,64.13333,-21.93333,7650,quick,,kwikwaz,,kʰveːk,kvik|ur,,0
11211000008,Icelandic,64.13333,-21.93333,7660,fast,,fastaz,,fäst,fast|ur,,0
11211000008,Icelandic,64.13333,-21.93333,7710,good,,godaz,,ɡɔˑʊð,góð|ur,,0
11211000008,Icelandic,64.13333,-21.93333,7910,warm,,warmaz,,värm,varm|ur,,0
11211000008,Icelandic,64.13333,-21.93333,7920,cold,,kaldaz,,kʰäɮd,kald|ur,,0
11211000008,Icelandic,64.13333,-21.93333,7560,sore,,sairaz,,säˑʊr̥,sár,,0
11211000008,Icelandic,64.13333,-21.93333,7680,holy,,xailagaz,,hɛlk,"helg|ur, heilag|ur",,0
11211000008,Icelandic,64.13333,-21.93333,7700,better,,batizon,,ˈbeətɾɪ,betri,,0
11211000008,Icelandic,64.13333,-21.93333,810,right,,rextaz,,rɪ̆aʰt,rétt|ur,,0
11211000008,Icelandic,64.13333,-21.93333,2010,head,,xaubadan,,ˈhøːvəθ,höfuð,,0
11211000008,Icelandic,64.13333,-21.93333,2110,eye,,augon,,ˈɛˑʏɣä,auga,,0
11211000008,Icelandic,64.13333,-21.93333,2130,ear,,auzon,,ˈɛ̝ˑɪrä,eyra,,0
11211000008,Icelandic,64.13333,-21.93333,2140,tear,,taxruz,,tʰäˑʊr̥,tár,,0
11211000008,Icelandic,64.13333,-21.93333,2210,mouth,,munthaz,,mʏ̠n,munn|ur,,0
11211000008,Icelandic,64.13333,-21.93333,2230,tongue,,tungon,,ˈtʰʊŋˑkä,tunga,,0
11211000008,Icelandic,64.13333,-21.93333,2240,tooth,,tanthz,,tʰœn,tönn,,0
11211000008,Icelandic,64.13333,-21.93333,2310,hand,,xanduz,,hœnˑt,hönd,,0
11211000008,Icelandic,64.13333,-21.93333,2510,foot,,fotz,,fɔˑʊt,fót|ur,,0
11211000008,Icelandic,64.13333,-21.93333,2530,knee,,knewan,,hne̝ˑə,hné,,0
11211000008,Icelandic,64.13333,-21.93333,2540,toe,,taixwon,,tʰäˑʊ,tá,,0
11211000008,Icelandic,64.13333,-21.93333,2610,blood,,blodan,,blɔ̟ˑuθ,blóð,,0
11211000008,Icelandic,64.13333,-21.93333,2620,bone,,bainan,,bɛ̝ˑɪn,bein,,0
11211000008,Icelandic,64.13333,-21.93333,2640,nail,,naglaz,,ˈnɒkɬ̩,nögl,,0
11211000008,Icelandic,64.13333,-21.93333,2810,heart,,xerton,,ˈhjäs̠tä,hjarta,,0
11211000008,Icelandic,64.13333,-21.93333,2840,liver,,libaro,,ˈleːvʊs̠,lifur,,0
11211000008,Icelandic,64.13333,-21.93333,4310,mother,,moder,,ˈmɔʊðɪr̥,móðir,,0
11211000008,Icelandic,64.13333,-21.93333,4320,father,,fader,,ˈfäːðɪs̠,faðir,,0
11211000008,Icelandic,64.13333,-21.93333,4410,daughter,,duxter,,ˈdɔʰtɪz̠,dóttir,,0
11211000008,Icelandic,64.13333,-21.93333,4330,brother,,brother,,ˈbɾoːðɪs̠,bróðir,,0
11211000008,Icelandic,64.13333,-21.93333,4100,name,,namon,,ˈnäpm̥̩,nafn,,0
