LanguageId,LanguageName,Latitude,Longitude,WordId,WordModernName1,WordModernName2,WordProtoName1,WordProtoName2,Phonetic,SpellingAltv1,SpellingAltv2,NotCognateWithMainWordInThisFamily2
11251610109,Skåne,55.61,13.02,10,one,,ainaz,,æɪn,,,0
11251610109,Skåne,55.61,13.02,20,two,,twou,,tʰv̥ɛʊ,,,0
11251610109,Skåne,55.61,13.02,30,three,,threjez,,tʰʁ̥ɛɪ,,,0
11251610109,Skåne,55.61,13.02,40,four,,fedworez,,fœʏʁɐ,,,0
11251610109,Skåne,55.61,13.02,50,five,,fenfe,,fɛ̝̰m̥,,,0
11251610109,Skåne,55.61,13.02,60,six,,sexs,,sɛ̝k̟s,,,0
11251610109,Skåne,55.61,13.02,70,seven,,sebun,,hʊən,,,0
11251610109,Skåne,55.61,13.02,80,eight,,axtou,,ota,,,0
11251610109,Skåne,55.61,13.02,90,nine,,newun,,nɛɪə,,,0
11251610109,Skåne,55.61,13.02,100,ten,,texun,,tʰiɪə,,,0
11251610109,Skåne,55.61,13.02,200,hundred,,xundaradan,,hʏndʁɐ,,,0
11251610109,Skåne,55.61,13.02,7820,all,,allaz,,al,,,0
11251610109,Skåne,55.61,13.02,7020,white,,xwitaz,,vɪiˑtʰ,,,0
11251610109,Skåne,55.61,13.02,7030,red,,raudaz,,ʁ̞œð̞,,,0
11251610109,Skåne,55.61,13.02,7040,green,,groniz,,ɡʁœ̰ːn,,,0
11251610109,Skåne,55.61,13.02,7210,long,,langaz,,lo̞ŋ,,,0
11251610109,Skåne,55.61,13.02,7410,sharp,,skarpaz,,skaχpʰ,,,0
11251610109,Skåne,55.61,13.02,7840,full,,fullaz,,fʉ̰ˑl̥,,,0
11251610109,Skåne,55.61,13.02,7510,young,,jungaz,,Array,,,0
11251610109,Skåne,55.61,13.02,7980,new,,neujaz,,nøʏ,,,0
11251610109,Skåne,55.61,13.02,7670,naked,,nakwadaz,,,,,0
11251610109,Skåne,55.61,13.02,7650,quick,,kwikwaz,,kvɪk̟ʰ,,,0
11251610109,Skåne,55.61,13.02,7660,fast,,fastaz,,fastʰ,,,0
11251610109,Skåne,55.61,13.02,7710,good,,godaz,,ɡøʉˑ,,,0
11251610109,Skåne,55.61,13.02,7910,warm,,warmaz,,vaˑʁ̞m,,,0
11251610109,Skåne,55.61,13.02,7920,cold,,kaldaz,,k̟ʰo̰l̥,,,0
11251610109,Skåne,55.61,13.02,7560,sore,,sairaz,,,,,0
11251610109,Skåne,55.61,13.02,7680,holy,,xailagaz,,heˑəlɪ,,,0
11251610109,Skåne,55.61,13.02,7700,better,,batizon,,bɛtχ̩,,,0
11251610109,Skåne,55.61,13.02,810,right,,rextaz,,ʁ̞ɛ̝ʰtʰ,,,0
11251610109,Skåne,55.61,13.02,2010,head,,xaubadan,,høʊə,,,0
11251610109,Skåne,55.61,13.02,2110,eye,,augon,,œəɡ̟ɐ,,,0
11251610109,Skåne,55.61,13.02,2130,ear,,auzon,,œːʁɐ,,,0
11251610109,Skåne,55.61,13.02,2140,tear,,taxruz,,tœʊʁ̥,,,0
11251610109,Skåne,55.61,13.02,2210,mouth,,munthaz,,mø̈ʉn,,,0
11251610109,Skåne,55.61,13.02,2230,tongue,,tungon,,tʰø̈ʏŋjɐ,,,0
11251610109,Skåne,55.61,13.02,2240,tooth,,tanthz,,tʰän,,,0
11251610109,Skåne,55.61,13.02,2310,hand,,xanduz,,hœʊn,,,0
11251610109,Skåne,55.61,13.02,2510,foot,,fotz,,fʉ̟ṵ̈t,,,0
11251610109,Skåne,55.61,13.02,2530,knee,,knewan,,knɛɪ,,,0
11251610109,Skåne,55.61,13.02,2540,toe,,taixwon,,tʰɛʊ̈,,,0
11251610109,Skåne,55.61,13.02,2610,blood,,blodan,,bløʉ,,,0
11251610109,Skåne,55.61,13.02,2620,bone,,bainan,,baɪ̰n̰,,,0
11251610109,Skåne,55.61,13.02,2640,nail,,naglaz,,neəɡ̟ən,,,0
11251610109,Skåne,55.61,13.02,2810,heart,,xerton,,jäχtɐ,,,0
11251610109,Skåne,55.61,13.02,2840,liver,,libaro,,leəβʁ̩̥,,,0
11251610109,Skåne,55.61,13.02,4310,mother,,moder,,møʉʁ̥,,,0
11251610109,Skåne,55.61,13.02,4320,father,,fader,,fœʊ̰ʁ̥,,,0
11251610109,Skåne,55.61,13.02,4410,daughter,,duxter,,dotʁ̞̩,,,0
11251610109,Skåne,55.61,13.02,4330,brother,,brother,,bʁ̞øʉʁ̥,,,0
11251610109,Skåne,55.61,13.02,4100,name,,namon,,namn,,,0
11251610109,Skåne,55.61,13.02,4110,word,,wurdan,,øʉ̞ʁ̥,,,0
11251610109,Skåne,55.61,13.02,3120,hound,,xundaz,,hʉən,,,0
11251610109,Skåne,55.61,13.02,3150,mouse,,musz,,mʏs,,,0
11251610109,Skåne,55.61,13.02,3230,goose,,gansz,,ɡ̟ɛʊs,,,0
11251610109,Skåne,55.61,13.02,3310,cow,,kowz,,k̟ʰʏ̰ʉ̰ˑ,,,0
11251610109,Skåne,55.61,13.02,3320,lamb,,lambaz,,lam,,,0
11251610109,Skåne,55.61,13.02,3340,calf,,kalbaz,,k̟ʰa̰ːb̥,,,0
11251610109,Skåne,55.61,13.02,3240,fish,,fiskaz,,fɪsk̟ʰ,,,0
11251610109,Skåne,55.61,13.02,3820,horn,,xurnan,,höəʁ̞n,,,0
11251610109,Skåne,55.61,13.02,3900,wool,,wullo,,øl,,,0
11251610109,Skåne,55.61,13.02,5120,moon,,menon,,maʉnə,,,0
