LanguageId,LanguageName,Latitude,Longitude,WordId,WordModernName1,WordModernName2,WordProtoName1,WordProtoName2,Phonetic,SpellingAltv1,SpellingAltv2,NotCognateWithMainWordInThisFamily
11111121802,Rossendale,53.68333,-2.25,10,one,,ainaz,,wɒn,,,0
11111121802,Rossendale,53.68333,-2.25,20,two,,twou,,tʰʊuˑ,,,0
11111121802,Rossendale,53.68333,-2.25,30,three,,threjez,,θɾɪiˑ,,,0
11111121802,Rossendale,53.68333,-2.25,40,four,,fedworez,,fo̞ˑɚ,,,0
11111121802,Rossendale,53.68333,-2.25,50,five,,fenfe,,fäˑɪv,,,0
11111121802,Rossendale,53.68333,-2.25,60,six,,sexs,,sɪks,,,0
11111121802,Rossendale,53.68333,-2.25,70,seven,,sebun,,ˈsɛvə̆n,,,0
11111121802,Rossendale,53.68333,-2.25,80,eight,,axtou,,ɛˑɪt,,,0
11111121802,Rossendale,53.68333,-2.25,90,nine,,newun,,näˑɪn,,,0
11111121802,Rossendale,53.68333,-2.25,100,ten,,texun,,tʰɛn,,,0
11111121802,Rossendale,53.68333,-2.25,200,hundred,,xundaradan,,ˈʊndɹəd,,,0
11111121802,Rossendale,53.68333,-2.25,7820,all,,allaz,,ɒːɫ,,,0
11111121802,Rossendale,53.68333,-2.25,7020,white,,xwitaz,,wäˑɪt,,,0
11111121802,Rossendale,53.68333,-2.25,7030,red,,raudaz,,ɹɛd,,,0
11111121802,Rossendale,53.68333,-2.25,7040,green,,groniz,,ɡɹɪiˑn,,,0
11111121802,Rossendale,53.68333,-2.25,7210,long,,langaz,,ɫɒŋɡ,,,0
11111121802,Rossendale,53.68333,-2.25,7410,sharp,,skarpaz,,ʃæːɹp,,,0
11111121802,Rossendale,53.68333,-2.25,7840,full,,fullaz,,fʊɫ,,,0
11111121802,Rossendale,53.68333,-2.25,7510,young,,jungaz,,jʊŋɡ,,,0
11111121802,Rossendale,53.68333,-2.25,7980,new,,neujaz,,nʊuˑ,,,0
11111121802,Rossendale,53.68333,-2.25,7670,naked,,nakwadaz,,ˈne̞ːkɪd,,,0
11111121802,Rossendale,53.68333,-2.25,7660,fast,,fastaz,,fa̠st,,,0
11111121802,Rossendale,53.68333,-2.25,7710,good,,godaz,,ɡʊd,,,0
11111121802,Rossendale,53.68333,-2.25,7910,warm,,warmaz,,wɔːɹm,,,0
11111121802,Rossendale,53.68333,-2.25,7920,cold,,kaldaz,,kʰo̞ːɫd,,,0
11111121802,Rossendale,53.68333,-2.25,7560,sore,,sairaz,,so̞ˑɚ,,,0
11111121802,Rossendale,53.68333,-2.25,7680,holy,,xailagaz,,ˈo̞ːlɛ̝,,,0
11111121802,Rossendale,53.68333,-2.25,7700,better,,batizon,,ˈbɛtɚ,,,0
11111121802,Rossendale,53.68333,-2.25,810,right,,rextaz,,ɹäˑɪt,,,0
11111121802,Rossendale,53.68333,-2.25,2010,head,,xaubadan,,ɛd,,,0
11111121802,Rossendale,53.68333,-2.25,2110,eye,,augon,,äˑe,,,0
11111121802,Rossendale,53.68333,-2.25,2130,ear,,auzon,,iˑɚ,,,0
11111121802,Rossendale,53.68333,-2.25,2210,mouth,,munthaz,,maʊθ,,,0
11111121802,Rossendale,53.68333,-2.25,2230,tongue,,tungon,,tʰɒŋɡ,,,0
11111121802,Rossendale,53.68333,-2.25,2240,tooth,,tanthz,,tʰʊuθ,,,0
11111121802,Rossendale,53.68333,-2.25,2310,hand,,xanduz,,a̠nd,,,0
11111121802,Rossendale,53.68333,-2.25,2510,foot,,fotz,,fʊt,,,0
11111121802,Rossendale,53.68333,-2.25,2530,knee,,knewan,,nɪiˑ,,,0
11111121802,Rossendale,53.68333,-2.25,2540,toe,,taixwon,,tʰo̞ː,,,0
11111121802,Rossendale,53.68333,-2.25,2610,blood,,blodan,,bɫʊd,,,0
11111121802,Rossendale,53.68333,-2.25,2620,bone,,bainan,,bo̞ːn,,,0
11111121802,Rossendale,53.68333,-2.25,2640,nail,,naglaz,,ne̞ːɫ,,,0
11111121802,Rossendale,53.68333,-2.25,2810,heart,,xerton,,æːɹt,,,0
11111121802,Rossendale,53.68333,-2.25,2840,liver,,libaro,,ˈɫɪvɚ,,,0
11111121802,Rossendale,53.68333,-2.25,4310,mother,,moder,,ˈmʊðɚ,,,0
11111121802,Rossendale,53.68333,-2.25,4320,father,,fader,,ˈfa̠ːðɚ,,,0
11111121802,Rossendale,53.68333,-2.25,4410,daughter,,duxter,,ˈdɒːtɚ,,,0
11111121802,Rossendale,53.68333,-2.25,4330,brother,,brother,,ˈbɹʊðɚ,,,0
11111121802,Rossendale,53.68333,-2.25,4100,name,,namon,,ne̞ːm,,,0
11111121802,Rossendale,53.68333,-2.25,4110,word,,wurdan,,wɚːd,,,0
11111121802,Rossendale,53.68333,-2.25,3120,hound,,xundaz,,aˑʊnd,,,0
11111121802,Rossendale,53.68333,-2.25,3150,mouse,,musz,,maʊs,,,0
11111121802,Rossendale,53.68333,-2.25,3230,goose,,gansz,,ɡʊuˑs,,,0
11111121802,Rossendale,53.68333,-2.25,3310,cow,,kowz,,kʰaˑʊ,,,0
11111121802,Rossendale,53.68333,-2.25,3320,lamb,,lambaz,,ɫa̠m,,,0
11111121802,Rossendale,53.68333,-2.25,3340,calf,,kalbaz,,kʰa̠ːf,,,0
11111121802,Rossendale,53.68333,-2.25,3240,fish,,fiskaz,,fɪʃ,,,0
11111121802,Rossendale,53.68333,-2.25,3820,horn,,xurnan,,ɔːɹn,,,0
