Place,x,yAchterhoek,0.005739604076948411,-0.008655330255756112
Antwerp,0.01005019375428739,-0.019038273875542654
Biel,0.007720580912030439,0.013502008587884475
Cologne,-0.006849935548877411,0.006759886959293287
Dutch_Std_BE,0.009386124187628207,-0.018235121845158464
Dutch_Std_NL,0.005472983545713986,-0.013804164188328269
Feer,-0.028084569577681937,-0.0025741250650538772
Graubuenden,0.006235732365886099,0.011436859099427855
Grou,-0.0009712907554668766,-0.014916131581556788
Hard,0.003692503634070995,0.017551794433373125
Heligoland,-0.05205439578951947,-0.005217630603400001
Herrlisheim,0.005407401873445233,0.017395043865134213
Limburg,0.00375364057037008,0.0007963908558180116
Luxembourg,-0.0083539825363876,0.005649334090171259
Ortisei,0.006234292786184771,0.024435802408259606
Ostend,0.01507559561672711,-0.020995905546158156
Tuebingen,0.00270552702245702,0.013779128328302253
Veenkolonien,0.004146818200100191,-0.014845594602430958
Walser,0.0057309537873302925,0.013233328973789272
Westerkwartier,-0.016237058340806163,-0.007118758703760794
