Place,x,yAchterhoek,0.0070643440989266336,-0.0018673582308663947
Antwerp,0.0387177072105575,-0.028071111135354945
Biel,0.006341845501261886,0.022571884853166545
Cologne,-0.012973204826662529,0.020798487387335425
Dutch_Std_BE,0.0466116432343171,-0.04034380141272933
Dutch_Std_NL,0.017405971592683974,-0.01636526221559079
Feer,-0.05307017386819555,-0.030009234085854285
Graubuenden,-0.003056984465777213,0.02424350427177309
Grou,-0.008338566566213708,-0.030628180244152873
Hard,-0.005991914556783807,0.028795828305341654
Heligoland,-0.09517438689884195,-0.0477552300769719
Herrlisheim,-0.009793373686049328,0.048613071755330334
Limburg,0.007224136489826512,0.01390165596064546
Luxembourg,-0.019038681649258794,0.007718346915155532
Ortisei,-0.00523049806579823,0.04882838047998079
Ostend,0.041175757606036166,-0.014584988871763299
Tuebingen,-0.0036467369744507304,0.03423798286547036
Veenkolonien,0.023266719391459825,-0.02572438283271608
Walser,0.007505081924042341,0.015920945326144912
Westerkwartier,-0.009247534516934209,-0.04290003078690352
