Place,x,yAchterhoek,0.007164060277857137,-0.005723174947498122
Antwerp,0.01743134314954065,-0.01786315140313242
Biel,0.001575572094311876,0.014371736513350745
Cologne,-0.0070852409470257074,0.0045027598786316885
Dutch_Std_BE,0.01963660392430775,-0.021492566592090638
Dutch_Std_NL,0.011046588463778944,-0.014063854290782732
Feer,-0.02485371857419011,-0.008634656447911348
Graubuenden,0.0021589579255877666,0.012832535234923604
Grou,0.003309912265975548,-0.021280764376084824
Hard,-0.0017426694550963314,0.018255386197768658
Heligoland,-0.06055391703371507,-0.02539471886235691
Herrlisheim,-0.0028748371345421616,0.025307618559013846
Limburg,0.003584979415210513,0.004245364370058119
Luxembourg,-0.011245596316747037,0.0024339681150993744
Ortisei,0.0006499862284446814,0.03112482889268476
Ostend,0.022625575551774857,-0.015581232410478577
Tuebingen,-0.00199750905108196,0.016542452864522984
Veenkolonien,0.009815278460992359,-0.013369329657441087
Walser,0.004980639203697771,0.014647138029571464
Westerkwartier,-0.011985306800140075,-0.008577847733633088
